0.77	0.69	0.50	0.92	0.58	0.69	0.58	0.58	0.85	0.50	0.83	0.92	0.67	0.85	0.67	0.83	0.83	0.92	0.83	0.75	0.58	0.67	0.58	0.83	0.71	0.83	0.47	0.83	0.69	0.83	0.21	0.56	0.67	0.64	0.58	0.58	0.77	0.85	0.50	0.79	0.75	0.41	0.54	0.75	0.58	0.69	0.50	0.71	1.00	0.67	0.92	0.73	0.33	0.69	0.60	0.58	0.58	0.65	0.79	0.77	0.67	0.75	0.52	0.71	0.55	0.92	0.54	0.30	0.55	0.83	0.67	0.67	0.50	0.77	0.71	0.50	0.83	0.65	0.85	0.58	0.71	0.44	0.65	0.58	0.61	0.67	0.58	0.50	0.53	0.75	0.69	0.64	0.50	0.64	0.75	0.71	0.85	0.40	0.50	0.50	0.67	0.58	0.29	0.50	0.80	0.58	0.83	0.39	0.59	0.47	0.58	0.50	0.71	0.58	0.77	0.67	0.58	0.61	0.80	0.83	0.92	0.50	0.64	0.50	0.79	0.77	0.19	0.60	0.65	0.77	0.85	0.92	0.79	0.53	0.85	0.58	0.59	0.38	0.69	0.75	0.53	0.92	0.43	0.67	0.62	0.77	0.47	0.47	0.83	0.75	0.80	0.67	0.58	0.50	0.50	0.73	0.58	0.58	0.60	0.75	0.50	0.50	0.73	0.58	0.18	0.35	0.92	0.50	0.92	0.12	0.50	0.67	0.77	0.71	0.24	0.48	0.67	0.79	0.62	0.67	0.59	0.75	0.64	0.56	0.50	0.69	0.83	0.50	0.33	0.75	0.71	0.67	0.56	0.83
0.67	0.83	0.39	0.61	0.39	0.56	0.39	0.44	0.72	0.55	0.56	0.61	0.44	0.61	0.44	0.56	0.56	0.61	0.56	0.50	0.50	0.72	0.39	0.61	0.67	0.67	0.39	0.56	0.89	0.56	0.29	0.61	0.67	0.56	0.44	0.39	0.61	0.67	0.39	0.72	0.50	0.59	0.39	0.50	0.39	0.67	0.39	0.67	0.67	1.00	0.61	0.83	0.37	0.78	0.56	0.44	0.39	0.78	0.78	0.72	0.50	0.56	0.71	0.67	0.55	0.67	0.39	0.35	0.60	0.61	0.44	0.50	0.39	0.61	0.56	0.33	0.61	0.67	0.67	0.50	0.89	0.39	0.83	0.68	0.67	0.44	0.50	0.33	0.63	0.56	0.67	0.61	0.33	0.72	0.56	0.61	0.61	0.44	0.50	0.39	0.50	0.50	0.38	0.33	0.83	0.61	0.61	0.43	0.61	0.56	0.39	0.68	0.72	0.44	0.56	0.50	0.39	0.89	0.72	0.61	0.61	0.33	0.50	0.44	0.67	0.56	0.27	0.61	0.72	0.61	0.61	0.72	0.61	0.67	0.61	0.44	0.67	0.33	0.72	0.61	0.68	0.67	0.65	0.67	0.56	0.67	0.39	0.39	0.56	0.61	0.72	0.50	0.50	0.39	0.44	0.61	0.39	0.50	0.56	0.50	0.56	0.44	0.72	0.39	0.18	0.39	0.67	0.39	0.61	0.22	0.33	0.50	0.61	0.67	0.29	0.64	0.78	0.72	0.50	0.67	0.67	0.89	0.61	0.56	0.56	0.72	0.61	0.39	0.33	0.50	0.56	0.50	0.50	0.56
0.77	0.69	0.50	0.92	0.58	0.69	0.58	0.58	0.85	0.50	0.83	0.92	0.67	0.85	0.67	0.83	0.83	0.92	0.83	0.75	0.58	0.61	0.58	0.83	0.71	0.83	0.40	0.83	0.69	0.83	0.21	0.56	0.67	0.64	0.58	0.58	0.77	0.85	0.43	0.79	0.75	0.41	0.54	0.75	0.58	0.69	0.43	0.71	0.92	0.61	1.00	0.73	0.33	0.69	0.53	0.58	0.58	0.65	0.79	0.77	0.58	0.75	0.57	0.71	0.55	0.92	0.54	0.30	0.55	0.83	0.67	0.67	0.50	0.77	0.71	0.50	0.83	0.65	0.85	0.58	0.65	0.38	0.59	0.58	0.61	0.67	0.58	0.50	0.53	0.75	0.62	0.64	0.50	0.64	0.75	0.71	0.85	0.40	0.50	0.50	0.67	0.58	0.29	0.50	0.73	0.58	0.83	0.36	0.53	0.47	0.58	0.50	0.71	0.58	0.77	0.67	0.58	0.61	0.73	0.83	0.92	0.50	0.64	0.50	0.71	0.77	0.19	0.60	0.65	0.77	0.77	0.85	0.79	0.47	0.77	0.58	0.59	0.38	0.69	0.75	0.53	0.83	0.43	0.67	0.62	0.77	0.40	0.40	0.83	0.75	0.73	0.67	0.58	0.50	0.50	0.73	0.58	0.58	0.60	0.75	0.50	0.50	0.73	0.58	0.18	0.35	0.92	0.50	0.83	0.12	0.50	0.58	0.77	0.71	0.24	0.44	0.67	0.79	0.62	0.67	0.59	0.69	0.64	0.56	0.50	0.69	0.83	0.50	0.33	0.75	0.71	0.67	0.56	0.83
0.73	0.94	0.47	0.73	0.47	0.67	0.47	0.53	0.80	0.55	0.67	0.73	0.53	0.73	0.53	0.67	0.67	0.73	0.67	0.60	0.53	0.67	0.47	0.73	0.73	0.73	0.40	0.67	0.94	0.67	0.29	0.61	0.80	0.60	0.47	0.47	0.73	0.80	0.40	0.80	0.60	0.59	0.47	0.60	0.47	0.75	0.40	0.73	0.73	0.83	0.73	1.00	0.37	0.88	0.60	0.53	0.47	0.82	0.93	0.87	0.53	0.60	0.71	0.73	0.55	0.80	0.47	0.35	0.60	0.73	0.53	0.53	0.40	0.73	0.67	0.40	0.67	0.65	0.80	0.53	0.88	0.38	0.82	0.63	0.61	0.53	0.53	0.40	0.58	0.67	0.69	0.67	0.40	0.87	0.67	0.67	0.73	0.47	0.60	0.47	0.60	0.53	0.38	0.40	0.93	0.73	0.73	0.39	0.59	0.53	0.47	0.64	0.87	0.47	0.67	0.53	0.47	0.83	0.80	0.67	0.73	0.40	0.60	0.47	0.73	0.67	0.19	0.67	0.71	0.73	0.67	0.80	0.73	0.73	0.67	0.53	0.65	0.38	0.75	0.67	0.63	0.67	0.61	0.73	0.62	0.73	0.40	0.40	0.67	0.67	0.80	0.53	0.53	0.40	0.47	0.73	0.47	0.53	0.67	0.60	0.60	0.47	0.80	0.47	0.18	0.41	0.73	0.47	0.67	0.22	0.40	0.53	0.73	0.73	0.24	0.60	0.93	0.80	0.53	0.73	0.65	0.94	0.67	0.56	0.67	0.81	0.67	0.40	0.33	0.60	0.67	0.60	0.56	0.67
0.33	0.41	0.26	0.33	0.26	0.41	0.30	0.30	0.37	0.56	0.37	0.37	0.30	0.37	0.33	0.30	0.30	0.33	0.33	0.33	0.33	0.41	0.22	0.33	0.41	0.37	0.22	0.33	0.37	0.41	0.43	0.48	0.44	0.33	0.26	0.26	0.41	0.41	0.22	0.41	0.30	0.41	0.37	0.33	0.26	0.37	0.22	0.44	0.33	0.37	0.33	0.37	1.00	0.41	0.37	0.33	0.30	0.37	0.33	0.33	0.26	0.33	0.37	0.37	0.56	0.37	0.30	0.48	0.48	0.37	0.33	0.26	0.26	0.33	0.33	0.26	0.33	0.37	0.37	0.26	0.37	0.22	0.37	0.41	0.37	0.26	0.30	0.26	0.37	0.33	0.48	0.41	0.22	0.33	0.33	0.33	0.37	0.30	0.26	0.26	0.30	0.30	0.33	0.22	0.33	0.30	0.41	0.75	0.33	0.33	0.30	0.33	0.30	0.26	0.44	0.30	0.22	0.37	0.37	0.33	0.33	0.26	0.41	0.26	0.37	0.44	0.37	0.48	0.48	0.44	0.30	0.37	0.44	0.33	0.41	0.26	0.37	0.22	0.37	0.33	0.48	0.33	0.63	0.33	0.37	0.37	0.22	0.22	0.30	0.33	0.37	0.33	0.30	0.22	0.30	0.33	0.30	0.33	0.44	0.30	0.26	0.26	0.37	0.26	0.32	0.30	0.33	0.30	0.30	0.15	0.22	0.30	0.37	0.37	0.30	0.48	0.33	0.37	0.33	0.48	0.44	0.37	0.37	0.33	0.26	0.41	0.33	0.26	0.26	0.37	0.37	0.37	0.33	0.37
0.69	0.94	0.44	0.69	0.44	0.62	0.50	0.50	0.75	0.65	0.69	0.75	0.56	0.69	0.56	0.62	0.62	0.69	0.62	0.62	0.56	0.78	0.44	0.69	0.75	0.69	0.44	0.69	0.88	0.62	0.25	0.72	0.75	0.62	0.50	0.50	0.75	0.81	0.44	0.81	0.56	0.59	0.56	0.62	0.44	0.75	0.44	0.69	0.69	0.78	0.69	0.88	0.41	1.00	0.69	0.56	0.50	0.88	0.81	0.75	0.50	0.62	0.67	0.75	0.60	0.75	0.44	0.35	0.70	0.69	0.56	0.50	0.44	0.69	0.62	0.44	0.62	0.65	0.75	0.50	0.82	0.44	0.76	0.74	0.72	0.50	0.50	0.44	0.63	0.62	0.75	0.62	0.38	0.75	0.62	0.69	0.81	0.56	0.56	0.44	0.56	0.50	0.48	0.38	0.81	0.62	0.69	0.46	0.59	0.65	0.56	0.64	0.75	0.44	0.69	0.56	0.44	0.78	0.75	0.62	0.69	0.44	0.56	0.44	0.69	0.69	0.27	0.69	0.82	0.69	0.62	0.75	0.75	0.75	0.62	0.50	0.71	0.44	0.75	0.62	0.63	0.62	0.61	0.69	0.75	0.75	0.44	0.44	0.62	0.62	0.75	0.56	0.50	0.38	0.50	0.69	0.50	0.50	0.75	0.56	0.56	0.44	0.75	0.50	0.24	0.53	0.69	0.50	0.62	0.20	0.38	0.50	0.75	0.69	0.33	0.64	0.81	0.75	0.56	0.75	0.65	0.88	0.69	0.67	0.56	0.88	0.69	0.44	0.44	0.69	0.75	0.62	0.69	0.75
0.60	0.62	0.47	0.53	0.47	0.53	0.53	0.53	0.67	0.60	0.60	0.60	0.53	0.53	0.60	0.47	0.47	0.53	0.53	0.60	0.67	0.72	0.47	0.53	0.73	0.67	0.60	0.53	0.62	0.53	0.29	0.67	0.60	0.73	0.53	0.47	0.67	0.67	0.60	0.73	0.47	0.41	0.60	0.60	0.47	0.56	0.60	0.67	0.60	0.56	0.53	0.60	0.37	0.69	1.00	0.60	0.53	0.59	0.53	0.53	0.60	0.67	0.43	0.67	0.45	0.60	0.47	0.35	0.60	0.60	0.60	0.53	0.53	0.53	0.53	0.47	0.60	0.59	0.60	0.53	0.65	0.56	0.65	0.68	0.61	0.47	0.60	0.47	0.58	0.53	0.75	0.60	0.40	0.53	0.53	0.60	0.67	0.80	0.47	0.47	0.53	0.60	0.48	0.40	0.60	0.53	0.60	0.46	0.59	0.65	0.60	0.41	0.47	0.53	0.60	0.60	0.40	0.56	0.73	0.60	0.53	0.47	0.47	0.53	0.73	0.60	0.31	0.73	0.71	0.60	0.60	0.67	0.60	0.80	0.60	0.47	0.65	0.50	0.62	0.60	0.53	0.60	0.48	0.60	0.69	0.67	0.60	0.60	0.47	0.60	0.73	0.67	0.60	0.47	0.60	0.60	0.60	0.60	0.67	0.47	0.53	0.53	0.67	0.47	0.26	0.65	0.60	0.53	0.53	0.15	0.40	0.60	0.60	0.67	0.38	0.56	0.53	0.67	0.67	0.73	0.59	0.62	0.67	0.56	0.47	0.69	0.60	0.53	0.56	0.73	0.67	0.67	0.62	0.67
0.54	0.56	0.78	0.64	0.78	0.54	0.89	0.89	0.62	0.45	0.67	0.67	0.55	0.54	0.58	0.55	0.55	0.58	0.70	0.58	0.90	0.50	0.67	0.58	0.64	0.67	0.33	0.58	0.50	0.58	0.18	0.50	0.53	0.50	0.45	0.56	0.69	0.69	0.36	0.64	0.60	0.36	0.62	0.64	0.78	0.50	0.36	0.57	0.58	0.44	0.58	0.53	0.33	0.56	0.60	1.00	0.55	0.47	0.50	0.54	0.64	0.58	0.38	0.57	0.40	0.67	0.54	0.35	0.45	0.73	0.64	0.78	0.50	0.54	0.50	0.50	0.58	0.47	0.62	0.70	0.47	0.31	0.47	0.47	0.44	0.78	0.80	0.56	0.42	0.58	0.56	0.50	0.67	0.50	0.64	0.50	0.62	0.53	0.70	0.78	0.89	0.73	0.33	0.67	0.47	0.73	0.67	0.32	0.41	0.53	0.89	0.32	0.43	0.78	0.62	0.50	0.67	0.44	0.53	0.64	0.58	0.78	0.43	0.78	0.57	0.62	0.15	0.60	0.53	0.62	0.46	0.62	0.57	0.60	0.54	0.58	0.47	0.31	0.50	0.58	0.42	0.58	0.39	0.47	0.50	0.62	0.33	0.33	0.60	0.64	0.53	0.58	0.80	0.67	0.89	0.53	0.89	0.73	0.53	0.67	0.70	0.78	0.53	0.50	0.21	0.47	0.58	0.89	0.50	0.15	0.67	0.89	0.62	0.57	0.29	0.36	0.47	0.57	0.54	0.60	0.47	0.50	0.57	0.39	0.70	0.56	0.58	0.45	0.33	0.67	0.57	0.90	0.44	0.67
0.62	0.50	0.55	0.64	0.45	0.62	0.55	0.45	0.54	0.40	0.67	0.67	0.91	0.54	0.83	0.64	0.73	0.58	0.64	0.75	0.55	0.44	0.55	0.67	0.57	0.58	0.53	0.75	0.44	0.58	0.25	0.44	0.47	0.64	0.73	0.73	0.62	0.62	0.57	0.57	0.73	0.36	0.46	0.82	0.45	0.44	0.57	0.50	0.58	0.39	0.58	0.47	0.30	0.50	0.53	0.55	1.00	0.47	0.50	0.54	0.55	0.75	0.38	0.64	0.40	0.58	0.38	0.30	0.40	0.64	0.91	0.45	0.82	0.62	0.50	0.82	0.58	0.47	0.54	0.55	0.41	0.50	0.41	0.42	0.44	0.45	0.45	0.82	0.47	0.67	0.50	0.57	0.45	0.57	0.73	0.64	0.62	0.47	0.55	0.45	0.45	0.45	0.38	0.55	0.47	0.45	0.58	0.29	0.47	0.41	0.55	0.32	0.57	0.45	0.62	0.83	0.55	0.39	0.47	0.64	0.58	0.64	0.57	0.55	0.50	0.62	0.23	0.53	0.47	0.54	0.62	0.54	0.57	0.40	0.54	0.50	0.53	0.50	0.44	0.67	0.37	0.58	0.35	0.53	0.50	0.62	0.53	0.53	0.64	0.64	0.47	0.83	0.45	0.55	0.55	0.53	0.64	0.45	0.60	0.64	0.45	0.45	0.47	0.73	0.21	0.41	0.58	0.55	0.58	0.10	0.36	0.45	0.69	0.50	0.29	0.32	0.53	0.50	0.77	0.53	0.41	0.44	0.64	0.50	0.45	0.50	0.67	0.82	0.44	0.67	0.57	0.64	0.56	0.67
0.59	0.88	0.35	0.65	0.41	0.53	0.47	0.41	0.65	0.65	0.65	0.71	0.53	0.65	0.53	0.59	0.59	0.65	0.59	0.59	0.47	0.72	0.41	0.59	0.65	0.59	0.41	0.65	0.82	0.59	0.32	0.72	0.65	0.59	0.47	0.47	0.65	0.71	0.41	0.71	0.53	0.59	0.53	0.59	0.41	0.65	0.41	0.59	0.65	0.78	0.65	0.82	0.37	0.88	0.59	0.47	0.47	1.00	0.82	0.76	0.41	0.59	0.67	0.65	0.60	0.65	0.41	0.30	0.70	0.59	0.53	0.47	0.41	0.59	0.59	0.41	0.59	0.65	0.65	0.41	0.82	0.41	0.76	0.74	0.72	0.47	0.41	0.41	0.58	0.53	0.65	0.53	0.35	0.71	0.53	0.65	0.76	0.53	0.59	0.35	0.47	0.41	0.52	0.35	0.82	0.59	0.59	0.46	0.53	0.59	0.53	0.73	0.76	0.41	0.65	0.53	0.41	0.78	0.65	0.59	0.65	0.41	0.53	0.35	0.59	0.65	0.31	0.59	0.76	0.59	0.59	0.65	0.71	0.71	0.59	0.47	0.65	0.41	0.65	0.53	0.58	0.59	0.61	0.59	0.76	0.65	0.41	0.41	0.59	0.53	0.65	0.53	0.41	0.35	0.41	0.65	0.47	0.41	0.65	0.53	0.47	0.35	0.65	0.47	0.26	0.53	0.65	0.41	0.59	0.20	0.35	0.41	0.65	0.59	0.38	0.68	0.76	0.65	0.53	0.65	0.59	0.82	0.59	0.72	0.53	0.76	0.65	0.41	0.50	0.65	0.76	0.53	0.71	0.71
0.71	0.88	0.43	0.79	0.50	0.64	0.50	0.50	0.79	0.50	0.71	0.79	0.57	0.79	0.57	0.71	0.71	0.79	0.71	0.64	0.50	0.61	0.50	0.71	0.71	0.71	0.40	0.71	0.88	0.71	0.29	0.56	0.73	0.64	0.50	0.50	0.71	0.79	0.43	0.79	0.64	0.55	0.50	0.64	0.50	0.69	0.43	0.71	0.79	0.78	0.79	0.93	0.33	0.81	0.53	0.50	0.50	0.82	1.00	0.93	0.50	0.64	0.67	0.71	0.55	0.79	0.50	0.30	0.55	0.71	0.57	0.57	0.43	0.71	0.71	0.43	0.71	0.65	0.79	0.50	0.82	0.38	0.76	0.58	0.61	0.57	0.50	0.43	0.53	0.64	0.62	0.64	0.43	0.86	0.64	0.71	0.79	0.40	0.64	0.43	0.57	0.50	0.38	0.43	0.93	0.71	0.71	0.36	0.53	0.47	0.50	0.64	0.93	0.50	0.71	0.57	0.50	0.78	0.73	0.71	0.79	0.43	0.64	0.43	0.71	0.71	0.19	0.60	0.65	0.71	0.71	0.79	0.79	0.67	0.71	0.57	0.59	0.38	0.69	0.64	0.58	0.71	0.57	0.67	0.62	0.71	0.40	0.40	0.71	0.64	0.73	0.57	0.50	0.43	0.43	0.73	0.50	0.50	0.60	0.64	0.57	0.43	0.73	0.50	0.18	0.35	0.79	0.43	0.71	0.20	0.43	0.50	0.71	0.71	0.24	0.56	0.87	0.79	0.57	0.67	0.59	0.88	0.64	0.56	0.64	0.75	0.71	0.43	0.33	0.64	0.71	0.57	0.56	0.71
0.69	0.81	0.46	0.77	0.54	0.69	0.54	0.54	0.77	0.50	0.77	0.77	0.54	0.77	0.62	0.69	0.69	0.77	0.77	0.62	0.54	0.56	0.54	0.69	0.71	0.77	0.33	0.69	0.81	0.77	0.29	0.56	0.73	0.57	0.46	0.46	0.77	0.77	0.36	0.71	0.69	0.50	0.54	0.62	0.54	0.62	0.36	0.71	0.77	0.72	0.77	0.87	0.33	0.75	0.53	0.54	0.54	0.76	0.93	1.00	0.54	0.62	0.62	0.64	0.50	0.77	0.54	0.30	0.50	0.77	0.62	0.62	0.46	0.69	0.71	0.46	0.77	0.59	0.77	0.54	0.76	0.31	0.76	0.53	0.56	0.62	0.54	0.46	0.47	0.69	0.62	0.64	0.46	0.86	0.69	0.64	0.77	0.40	0.69	0.46	0.62	0.54	0.38	0.46	0.87	0.77	0.77	0.36	0.53	0.47	0.54	0.59	0.86	0.54	0.77	0.54	0.54	0.72	0.67	0.77	0.77	0.46	0.64	0.46	0.71	0.69	0.19	0.60	0.59	0.77	0.69	0.77	0.71	0.67	0.77	0.62	0.53	0.31	0.62	0.69	0.58	0.77	0.57	0.60	0.62	0.69	0.33	0.33	0.69	0.69	0.67	0.62	0.54	0.46	0.46	0.67	0.54	0.54	0.60	0.69	0.62	0.46	0.67	0.46	0.18	0.35	0.77	0.46	0.69	0.20	0.46	0.54	0.69	0.71	0.24	0.52	0.80	0.71	0.62	0.67	0.59	0.81	0.64	0.50	0.69	0.69	0.69	0.46	0.33	0.69	0.64	0.62	0.50	0.69
0.77	0.50	0.73	0.64	0.55	0.69	0.55	0.64	0.69	0.40	0.58	0.58	0.55	0.54	0.42	0.64	0.73	0.58	0.64	0.42	0.73	0.56	0.73	0.75	0.64	0.75	0.33	0.67	0.56	0.58	0.25	0.44	0.53	0.43	0.45	0.36	0.62	0.62	0.36	0.64	0.73	0.32	0.46	0.45	0.55	0.50	0.36	0.64	0.67	0.50	0.58	0.53	0.26	0.50	0.60	0.64	0.55	0.41	0.50	0.54	1.00	0.50	0.43	0.71	0.35	0.67	0.46	0.40	0.40	0.73	0.45	0.73	0.45	0.69	0.50	0.36	0.67	0.47	0.62	0.91	0.59	0.31	0.59	0.47	0.44	0.64	0.73	0.36	0.53	0.75	0.62	0.71	0.55	0.64	0.82	0.64	0.54	0.53	0.55	0.64	0.73	0.73	0.33	0.64	0.53	0.64	0.67	0.32	0.65	0.53	0.55	0.32	0.57	0.64	0.54	0.58	0.73	0.50	0.67	0.73	0.58	0.64	0.57	0.82	0.71	0.46	0.19	0.53	0.53	0.62	0.77	0.69	0.50	0.60	0.62	0.58	0.53	0.25	0.56	0.83	0.47	0.67	0.35	0.67	0.44	0.69	0.33	0.33	0.64	0.82	0.67	0.50	0.73	0.73	0.73	0.47	0.55	0.73	0.60	0.64	0.73	0.73	0.60	0.36	0.18	0.41	0.67	0.64	0.67	0.15	0.45	0.73	0.69	0.64	0.29	0.40	0.60	0.64	0.46	0.60	0.53	0.56	0.71	0.44	0.64	0.50	0.67	0.45	0.28	0.50	0.43	0.64	0.44	0.50
0.69	0.62	0.42	0.75	0.50	0.54	0.58	0.50	0.77	0.45	0.83	0.83	0.83	0.69	0.83	0.67	0.67	0.75	0.67	0.92	0.67	0.61	0.42	0.67	0.79	0.75	0.53	0.75	0.62	0.67	0.21	0.50	0.53	0.86	0.83	0.75	0.77	0.77	0.57	0.79	0.58	0.41	0.54	0.92	0.50	0.56	0.57	0.64	0.75	0.56	0.75	0.60	0.33	0.62	0.67	0.58	0.75	0.59	0.64	0.62	0.50	1.00	0.43	0.71	0.50	0.75	0.46	0.25	0.50	0.67	0.83	0.58	0.75	0.62	0.57	0.67	0.75	0.65	0.69	0.50	0.59	0.50	0.53	0.58	0.61	0.50	0.58	0.67	0.53	0.58	0.62	0.57	0.42	0.50	0.58	0.71	0.77	0.53	0.50	0.42	0.50	0.58	0.33	0.42	0.60	0.50	0.67	0.36	0.47	0.47	0.58	0.41	0.57	0.58	0.69	0.92	0.42	0.56	0.67	0.75	0.75	0.50	0.50	0.50	0.64	0.77	0.27	0.67	0.65	0.62	0.69	0.69	0.71	0.53	0.62	0.50	0.65	0.50	0.62	0.67	0.47	0.75	0.39	0.60	0.62	0.77	0.53	0.53	0.67	0.67	0.67	0.92	0.58	0.50	0.58	0.67	0.67	0.58	0.53	0.58	0.50	0.50	0.67	0.75	0.21	0.41	0.83	0.50	0.67	0.10	0.42	0.50	0.69	0.64	0.33	0.44	0.53	0.71	0.85	0.67	0.53	0.56	0.71	0.50	0.42	0.62	0.83	0.75	0.44	0.75	0.71	0.67	0.56	0.83
0.57	0.71	0.38	0.52	0.33	0.52	0.33	0.38	0.57	0.52	0.48	0.52	0.43	0.52	0.38	0.52	0.52	0.52	0.48	0.43	0.38	0.57	0.38	0.57	0.52	0.52	0.29	0.52	0.71	0.48	0.39	0.52	0.57	0.43	0.33	0.33	0.52	0.57	0.29	0.57	0.48	0.64	0.33	0.43	0.33	0.57	0.29	0.52	0.52	0.71	0.57	0.71	0.37	0.67	0.43	0.38	0.38	0.67	0.67	0.62	0.43	0.43	1.00	0.57	0.52	0.57	0.33	0.38	0.57	0.52	0.38	0.38	0.29	0.57	0.48	0.29	0.48	0.52	0.57	0.43	0.71	0.29	0.67	0.57	0.52	0.38	0.38	0.29	0.57	0.52	0.52	0.52	0.29	0.67	0.52	0.52	0.52	0.38	0.43	0.33	0.43	0.38	0.43	0.33	0.67	0.52	0.52	0.39	0.52	0.52	0.33	0.68	0.67	0.33	0.48	0.43	0.38	0.71	0.57	0.48	0.52	0.33	0.48	0.38	0.52	0.48	0.23	0.48	0.57	0.52	0.52	0.57	0.52	0.52	0.48	0.43	0.57	0.29	0.57	0.52	0.57	0.48	0.61	0.57	0.48	0.52	0.29	0.29	0.48	0.48	0.57	0.38	0.38	0.33	0.33	0.52	0.33	0.38	0.52	0.43	0.43	0.33	0.57	0.33	0.21	0.38	0.52	0.33	0.52	0.27	0.33	0.38	0.57	0.52	0.33	0.60	0.71	0.57	0.38	0.52	0.52	0.71	0.52	0.52	0.48	0.62	0.48	0.29	0.33	0.43	0.48	0.43	0.48	0.48
0.93	0.75	0.57	0.71	0.43	0.79	0.50	0.50	0.86	0.55	0.71	0.79	0.71	0.71	0.57	0.71	0.79	0.71	0.64	0.64	0.64	0.72	0.57	0.86	0.86	0.79	0.47	0.86	0.75	0.64	0.25	0.61	0.67	0.71	0.64	0.57	0.79	0.86	0.50	0.93	0.71	0.50	0.50	0.64	0.43	0.69	0.50	0.79	0.71	0.67	0.71	0.73	0.37	0.75	0.67	0.57	0.64	0.65	0.71	0.64	0.71	0.71	0.57	1.00	0.55	0.79	0.43	0.40	0.60	0.71	0.57	0.57	0.57	0.86	0.64	0.50	0.71	0.65	0.79	0.71	0.71	0.44	0.65	0.68	0.67	0.50	0.57	0.50	0.74	0.79	0.75	0.86	0.43	0.79	0.79	0.93	0.79	0.60	0.50	0.50	0.57	0.57	0.38	0.50	0.67	0.50	0.71	0.39	0.71	0.59	0.50	0.45	0.79	0.50	0.71	0.79	0.57	0.67	0.80	0.71	0.71	0.57	0.71	0.64	0.79	0.71	0.27	0.73	0.76	0.71	0.86	0.79	0.79	0.60	0.64	0.50	0.76	0.44	0.75	0.86	0.58	0.71	0.48	0.87	0.62	0.93	0.47	0.47	0.71	0.79	0.80	0.64	0.57	0.57	0.64	0.67	0.50	0.57	0.80	0.64	0.57	0.57	0.80	0.57	0.21	0.47	0.79	0.57	0.71	0.15	0.36	0.50	0.93	0.79	0.33	0.52	0.80	0.86	0.64	0.80	0.65	0.69	0.93	0.67	0.50	0.75	0.86	0.57	0.39	0.64	0.71	0.64	0.69	0.71
0.50	0.60	0.30	0.55	0.35	0.55	0.40	0.35	0.55	0.65	0.55	0.60	0.45	0.60	0.45	0.50	0.50	0.55	0.50	0.50	0.40	0.70	0.35	0.50	0.55	0.50	0.35	0.55	0.55	0.60	0.32	0.65	0.60	0.50	0.40	0.40	0.55	0.60	0.35	0.60	0.45	0.55	0.50	0.50	0.35	0.65	0.35	0.60	0.55	0.55	0.55	0.55	0.56	0.60	0.45	0.40	0.40	0.60	0.55	0.50	0.35	0.50	0.52	0.55	1.00	0.55	0.55	0.50	0.60	0.50	0.45	0.40	0.35	0.50	0.60	0.35	0.50	0.65	0.55	0.35	0.55	0.35	0.50	0.60	0.60	0.40	0.35	0.35	0.65	0.45	0.65	0.55	0.30	0.45	0.45	0.55	0.60	0.35	0.35	0.30	0.40	0.45	0.43	0.30	0.55	0.35	0.55	0.50	0.45	0.45	0.40	0.50	0.50	0.35	0.65	0.45	0.35	0.60	0.55	0.50	0.55	0.35	0.55	0.30	0.50	0.60	0.42	0.60	0.60	0.60	0.50	0.55	0.60	0.40	0.60	0.35	0.55	0.35	0.55	0.45	0.60	0.50	0.61	0.60	0.55	0.55	0.35	0.35	0.50	0.45	0.55	0.45	0.35	0.30	0.35	0.55	0.40	0.45	0.60	0.45	0.30	0.30	0.60	0.40	0.29	0.35	0.55	0.35	0.50	0.12	0.30	0.35	0.55	0.60	0.38	0.48	0.50	0.55	0.45	0.65	0.60	0.55	0.50	0.55	0.30	0.60	0.55	0.35	0.35	0.50	0.55	0.45	0.50	0.55
0.85	0.75	0.58	0.92	0.58	0.77	0.58	0.67	0.92	0.55	0.83	0.92	0.67	0.85	0.67	0.83	0.83	0.92	0.83	0.75	0.67	0.67	0.58	0.92	0.79	0.92	0.40	0.83	0.75	0.83	0.21	0.61	0.73	0.64	0.58	0.58	0.85	0.92	0.43	0.86	0.75	0.45	0.54	0.75	0.58	0.75	0.43	0.79	0.92	0.67	0.92	0.80	0.37	0.75	0.60	0.67	0.58	0.65	0.79	0.77	0.67	0.75	0.57	0.79	0.55	1.00	0.54	0.35	0.60	0.92	0.67	0.67	0.50	0.85	0.71	0.50	0.83	0.65	0.92	0.67	0.71	0.38	0.65	0.63	0.61	0.67	0.67	0.50	0.58	0.83	0.69	0.71	0.50	0.71	0.83	0.71	0.85	0.47	0.50	0.58	0.75	0.67	0.29	0.50	0.73	0.67	0.92	0.39	0.59	0.53	0.58	0.50	0.71	0.58	0.77	0.67	0.58	0.67	0.80	0.83	0.92	0.50	0.64	0.58	0.79	0.77	0.19	0.67	0.71	0.85	0.77	0.92	0.79	0.53	0.77	0.58	0.65	0.38	0.75	0.83	0.58	0.83	0.48	0.73	0.62	0.85	0.40	0.40	0.83	0.83	0.80	0.67	0.67	0.50	0.58	0.73	0.58	0.67	0.67	0.75	0.58	0.58	0.80	0.58	0.18	0.41	0.92	0.58	0.83	0.15	0.50	0.67	0.85	0.79	0.24	0.48	0.73	0.86	0.62	0.73	0.65	0.75	0.71	0.56	0.58	0.75	0.83	0.50	0.33	0.75	0.71	0.75	0.56	0.83
